reviewId,userName,content,clean_text,score,rating_sentiment,sentiment,at,appVersion,source_app_id,source_app_name
6e23bd6b-7c32-4f4f-9596-ca2d805c68a3,Acil,babi aplikasi dana ini .. kartu saya sudah TDK aktif .. TPI saya tahu in dan KTP yg dilampirkan sama dengan akun nya ga bisa masuk dan ga bisa di alah atw di pindahkan.. maka saldo saya Mash ada dan saldo saya hilang melulu aplikasi dana ini .. bnyk oknom nya gak baik untuk menyimpan saldo,babi aplikasi dana ini kartu saya sudah tdk aktif tpi saya tahu in dan ktp yg dilampirkan sama dengan akun nya ga bisa masuk dan ga bisa di alah atw di pindahkan maka saldo saya mash ada dan saldo saya hilang melulu aplikasi dana ini bnyk oknom nya gak baik untuk menyimpan saldo,1,negatif,negatif,2026-05-26 13:37:08,2.125.2,id.dana,DANA Dompet Digital Indonesia
314bbc9b-fa83-4797-9e61-9dc5069b918b,Zonni Zorroond,tingkatkan privasi pasword,tingkatkan privasi pasword,4,positif,netral,2026-05-26 13:34:13,,id.dana,DANA Dompet Digital Indonesia
24a3c0e3-ebd9-4441-903c-957c5b0e4869,Muslim 321,makasih banyak ya,makasih banyak ya,5,positif,netral,2026-05-26 13:29:29,2.126.0,id.dana,DANA Dompet Digital Indonesia
1c43839d-c03b-4358-94f4-43615fdc6260,agus sunaryo,semuanya bagus,semuanya bagus,5,positif,positif,2026-05-26 13:27:33,,id.dana,DANA Dompet Digital Indonesia
f47cabc1-e8d7-4eb9-b4a8-4a84f175854f,Afri Sunandar,aplikasi cepat dan mudah,aplikasi cepat dan mudah,5,positif,positif,2026-05-26 13:26:49,2.126.0,id.dana,DANA Dompet Digital Indonesia
6890cf2c-206a-4c47-9bd7-3fbdcdafdd3a,Adjmal Kadir,kenapa dana instan tidak ada di layanan?,kenapa dana instan tidak ada di layanan,3,netral,netral,2026-05-26 13:25:34,2.127.0,id.dana,DANA Dompet Digital Indonesia
08f886ea-d5ee-4d11-acfb-9007b18838c3,Sigets Spekol,tolong adain fitur dana cicil nya,tolong adain fitur dana cicil nya,5,positif,netral,2026-05-26 13:25:19,2.127.0,id.dana,DANA Dompet Digital Indonesia
fc326952-3637-4ae6-a154-9a2ece2b12ab,Arif Mahesa,pokoknya mantul,pokoknya mantul,5,positif,netral,2026-05-26 13:24:47,2.126.0,id.dana,DANA Dompet Digital Indonesia
51529d0e-d5eb-40dc-8e13-c2b7de12d411,Jihan han,bagus bang,bagus bang,5,positif,positif,2026-05-26 13:22:57,2.123.2,id.dana,DANA Dompet Digital Indonesia
9318e666-27c1-48a2-9ec3-0cceca6090e2,AMINNULLAH,Kirim uang ke bank keren tidak pakai admin,kirim uang ke bank keren tidak pakai admin,5,positif,positif,2026-05-26 13:22:11,2.125.3,id.dana,DANA Dompet Digital Indonesia
5efbfb63-d7fe-4d3f-90bd-a46f89d01049,Jajang Muharam,dana instan error tida bisa di gunakan lagi,dana instan error tida bisa di gunakan lagi,3,netral,negatif,2026-05-26 13:22:00,2.48.1,id.dana,DANA Dompet Digital Indonesia
0eac2d48-88fe-474c-ab34-adee9e58c327,Ipal Botak,benerin tuh dana bisnis nya eror ajg masa vermuk gagal mulu,benerin tuh dana bisnis nya eror ajg masa vermuk gagal mulu,1,negatif,negatif,2026-05-26 13:21:13,2.126.0,id.dana,DANA Dompet Digital Indonesia
d5299b74-83de-4be8-a1d9-4f9edca92d4a,rizki mahes,kenapa suka kepotong gogle,kenapa suka kepotong gogle,1,negatif,netral,2026-05-26 13:18:17,2.127.0,id.dana,DANA Dompet Digital Indonesia
bec30882-2476-423c-a6f3-da32cc676249,Raka Jaya,"PLN Mobile, Semakin Keren dan Banyak Promonya🥰",pln mobile semakin keren dan banyak promonya,5,positif,positif,2026-05-26 13:18:07,2.127.0,id.dana,DANA Dompet Digital Indonesia
a4ff7ece-9da1-4afd-a6a7-4f023875013b,Valensiana Anastasya,"Fermuk wajah sama KTP sudah jelas sama, cahaya sudah terang sekali buset, sinyal kuat, kenapa masih gagal terus masuk apk DANA??? Sebelumnya saya tidak pernah ada kendala seperti ini, sy dari kemarin kesulitan sekali login aplikasi DANA biasanya gampang. Terus harus gimana? solusinya gimana??? sy dari kemaren complain solusi NIHIL semua percuma kasih solusi tp tetep gak bisa login. sy mau transaksi apa2 di DANA jadi susah! Saldo sy jg ada di DANA. Sekarang malah sulit sekali utk login!",fermuk wajah sama ktp sudah jelas sama cahaya sudah terang sekali buset sinyal kuat kenapa masih gagal terus masuk apk dana sebelumnya saya tidak pernah ada kendala seperti ini sy dari kemarin kesulitan sekali login aplikasi dana biasanya gampang terus harus gimana solusinya gimana sy dari kemaren complain solusi nihil semua percuma kasih solusi tp tetep gak bisa login sy mau transaksi apa2 di dana jadi susah saldo sy jg ada di dana sekarang malah sulit sekali utk login,1,negatif,negatif,2026-05-26 13:16:46,2.127.0,id.dana,DANA Dompet Digital Indonesia
1ecac7a7-140c-41e8-89d3-512e90b4a249,WAHYU AGUNG PRASETYO,"dana saya kok ga ada dana pinjamnya ya, padahal transaksi dana saya banyak",dana saya kok ga ada dana pinjamnya ya padahal transaksi dana saya banyak,5,positif,netral,2026-05-26 13:13:13,2.127.0,id.dana,DANA Dompet Digital Indonesia
db5e4ae0-4c6f-4c3b-a17f-c5edc0dcead6,Handika Tafrizi,jadi cepat buat kirim uang,jadi cepat buat kirim uang,5,positif,positif,2026-05-26 13:12:42,2.127.0,id.dana,DANA Dompet Digital Indonesia
1341967e-3f53-4ec3-9c43-527fea0df297,cucu sumiati,"gk jelas hitung hitungan pakai dana, tf dari bank ke penerima dana yg dipotong yg nerima bukannya yg kirim, jadi kurang terus tiap kirim uang, jelek kalau dipakai bisnis, mending saya suruh semua karyawan saya pakai yg jelas aja gopay atau ovo, masuk uang bulat dipotong dari saya sari pengirim",gk jelas hitung hitungan pakai dana tf dari bank ke penerima dana yg dipotong yg nerima bukannya yg kirim jadi kurang terus tiap kirim uang jelek kalau dipakai bisnis mending saya suruh semua karyawan saya pakai yg jelas aja gopay atau ovo masuk uang bulat dipotong dari saya sari pengirim,1,negatif,negatif,2026-05-26 13:11:57,,id.dana,DANA Dompet Digital Indonesia
b1650d53-5363-4eb5-ba50-af3a9a79bf3f,farid maharja,mohon dana cicilku di aktifkan,mohon dana cicilku di aktifkan,3,netral,netral,2026-05-26 13:11:39,2.127.0,id.dana,DANA Dompet Digital Indonesia
4a182ece-8b95-4aab-9c22-c2450e2272c5,cecep Cecep,Terimakasih semuanya,terimakasih semuanya,5,positif,netral,2026-05-26 13:10:37,,id.dana,DANA Dompet Digital Indonesia
a05a4a17-f0c3-4971-b2e5-59ed1e2680c1,Tyo Gamings,mantap cuman belum bisa pakai dana cicil,mantap cuman belum bisa pakai dana cicil,5,positif,positif,2026-05-26 13:10:28,2.126.0,id.dana,DANA Dompet Digital Indonesia
003288fd-9fc4-4dc8-9fa5-a24429305dba,Eri Zal,lagi onlen,lagi onlen,3,netral,netral,2026-05-26 13:05:42,2.126.0,id.dana,DANA Dompet Digital Indonesia
c576406a-30e2-49f7-bde2-a54d426f5d28,Nur Hadi,bik baik bagus membantu,bik baik bagus membantu,5,positif,positif,2026-05-26 13:04:58,2.126.0,id.dana,DANA Dompet Digital Indonesia
fc448ad5-5454-4642-b98a-a01312e6b507,Cakrawala99,ok bagus,ok bagus,5,positif,positif,2026-05-26 13:02:59,,id.dana,DANA Dompet Digital Indonesia
3bf0eb41-4fcc-49d4-8817-6a1be6c4fcf4,darsono gank,aplikasi apaan saldo tiba tiba hilang tolong di benerin,aplikasi apaan saldo tiba tiba hilang tolong di benerin,1,negatif,negatif,2026-05-26 12:59:45,2.127.0,id.dana,DANA Dompet Digital Indonesia
0b9b6774-c0e2-4b79-88d2-0e54f325533d,Budiman Thiodono,Aplikasi yang bermanfaat. Terima kasih.,aplikasi yang bermanfaat terima kasih,5,positif,netral,2026-05-26 12:58:38,2.126.0,id.dana,DANA Dompet Digital Indonesia
f90f224c-51fb-4073-a712-eb2d459900d0,Hamsal Ganteng,sangatt baguss,sangatt baguss,5,positif,netral,2026-05-26 12:57:43,2.126.0,id.dana,DANA Dompet Digital Indonesia
80621216-6b61-4910-aaba-498575a41ccf,tugis manto,tidak fast respon dalam menanggapi customer,tidak fast respon dalam menanggapi customer,1,negatif,netral,2026-05-26 12:56:16,2.127.0,id.dana,DANA Dompet Digital Indonesia
ba7b2586-e53f-4404-8b2b-7420e7cd25a3,Eka Kirana,"aplikasi penyimpan dan pengirim uang, serta beli pulsa dan bayar tagihan listrik yg praktis,",aplikasi penyimpan dan pengirim uang serta beli pulsa dan bayar tagihan listrik yg praktis,4,positif,netral,2026-05-26 12:53:09,2.127.0,id.dana,DANA Dompet Digital Indonesia
eb287ce7-c377-4c3c-af3f-4d06e744aed3,Mohamad Badrun,bagus lancar,bagus lancar,5,positif,positif,2026-05-26 12:52:16,,id.dana,DANA Dompet Digital Indonesia
a1efeb66-566d-4814-acef-aed392fd1c0b,Akun Baru,dana in bagus,dana in bagus,5,positif,positif,2026-05-26 12:52:09,2.127.0,id.dana,DANA Dompet Digital Indonesia
e8b90619-6f60-43f5-8243-9a9737676bd0,Riski Sahrulloh,kak ko sayah tidak bisa masuk ke dana udah sayah masukan nomer tlpn nyah juga,kak ko sayah tidak bisa masuk ke dana udah sayah masukan nomer tlpn nyah juga,2,negatif,netral,2026-05-26 12:50:22,2.127.0,id.dana,DANA Dompet Digital Indonesia
e3a90775-1669-4436-9807-e6dbc95d5673,Bambang Rianto,dana cicil nya dong,dana cicil nya dong,5,positif,netral,2026-05-26 12:46:52,2.127.0,id.dana,DANA Dompet Digital Indonesia
75a3a504-0d07-4431-8f69-5814780e00a7,Nizam Alpariqi,saya dah transaksi 2 taun v pitur dana cicil ga pernah Ada,saya dah transaksi 2 taun v pitur dana cicil ga pernah ada,5,positif,netral,2026-05-26 12:37:51,2.127.0,id.dana,DANA Dompet Digital Indonesia
4dac4ec6-d6bb-4cb8-8e8a-b85461e7a609,dedy laksonoLL,transaksi lebih mudah dengan aplikasi dana ini,transaksi lebih mudah dengan aplikasi dana ini,5,positif,positif,2026-05-26 12:37:29,2.110.0,id.dana,DANA Dompet Digital Indonesia
af19783f-dab7-44ac-a1b3-9695b0f20227,Yuyum Kokom,"saat digunakan, aplikasi dana sangat lemot dari perangkat, wifi dn data, kenapah yah, ko bisa, lemot, di buka",saat digunakan aplikasi dana sangat lemot dari perangkat wifi dn data kenapah yah ko bisa lemot di buka,2,negatif,negatif,2026-05-26 12:32:07,2.127.0,id.dana,DANA Dompet Digital Indonesia
3dce50c1-3b25-4ea4-90a9-3aac8c6b3a36,Novi Novita,lebih mudah lebih gampang,lebih mudah lebih gampang,4,positif,positif,2026-05-26 12:26:42,2.127.0,id.dana,DANA Dompet Digital Indonesia
be67adfc-d228-43ba-8620-0a101d50428e,DURAHIM S.Pd.I,ok.. siiplh,ok siiplh,5,positif,positif,2026-05-26 12:25:42,2.126.0,id.dana,DANA Dompet Digital Indonesia
071f393f-8074-48e6-b82d-307464036034,Fahri Cianjur,sampe sekarang fitur nya makin bagus,sampe sekarang fitur nya makin bagus,5,positif,positif,2026-05-26 12:24:13,,id.dana,DANA Dompet Digital Indonesia
1279a380-3a70-48d8-8d61-7dd35171f73a,Jajang Kostawa,perubahan daya sangat mudah lewat pln mobile terimakasih pln mobile,perubahan daya sangat mudah lewat pln mobile terimakasih pln mobile,5,positif,positif,2026-05-26 12:21:07,2.126.0,id.dana,DANA Dompet Digital Indonesia
75fe860c-06b1-4cda-a21c-774686134f5a,Asep Dhupai,semoga lebih sukses dan maju lgi serta ada bantuan dari pihak dana,semoga lebih sukses dan maju lgi serta ada bantuan dari pihak dana,5,positif,positif,2026-05-26 12:20:45,2.123.2,id.dana,DANA Dompet Digital Indonesia
fda0ac78-1a51-45b1-a06f-7a498acf92dd,Deni Padilah,ini knpa sihh jaringan nya jelek mulu beli kuota aja susah padahal jaringan bagus,ini knpa sihh jaringan nya jelek mulu beli kuota aja susah padahal jaringan bagus,1,negatif,negatif,2026-05-26 12:17:21,,id.dana,DANA Dompet Digital Indonesia
8969182e-23f4-42b2-a3b0-de9385e7d6a1,Tatang Supriatna,"pln mobile mantap,, aplikasi nya semakin lengkap mempermudah pelanggan mengakses pln.. 👍👍👍",pln mobile mantap aplikasi nya semakin lengkap mempermudah pelanggan mengakses pln,5,positif,positif,2026-05-26 12:13:03,2.22.0,id.dana,DANA Dompet Digital Indonesia
160f4d71-46e6-4cee-9350-e5a3b8ced943,Yudistira,bagus untuk pelayanan transaksinya,bagus untuk pelayanan transaksinya,4,positif,positif,2026-05-26 12:11:30,2.125.3,id.dana,DANA Dompet Digital Indonesia
f30c56cc-ded9-4189-8328-07dd293ad619,Ardi Ansyah,mwmudahkan saya untuk membeli sesuatu,mwmudahkan saya untuk membeli sesuatu,5,positif,netral,2026-05-26 12:07:54,2.126.0,id.dana,DANA Dompet Digital Indonesia
a25462ba-6fe8-4fc1-b3ac-fffe3d550692,Daniel Daniel,boleh lah.,boleh lah,5,positif,netral,2026-05-26 12:01:33,2.122.0,id.dana,DANA Dompet Digital Indonesia
6b8e97f1-1ffa-4436-82b1-e63c2d25ca6c,Anwar,senent,senent,5,positif,netral,2026-05-26 12:00:01,2.127.0,id.dana,DANA Dompet Digital Indonesia
a88ffbd7-c6aa-40e2-ad54-faf4077bd59e,Repiandi Amalanta,karena asal buka pulsa dan data selalu ngak mau masuk tapi buka yang lain bisa cuma pulsa dan data yang nggak bisa di buka,karena asal buka pulsa dan data selalu ngak mau masuk tapi buka yang lain bisa cuma pulsa dan data yang nggak bisa di buka,4,positif,netral,2026-05-26 11:57:20,2.123.1,id.dana,DANA Dompet Digital Indonesia
1923305f-841d-4be6-a150-3515c89bfd60,Hendrik Sugiyarto,top cepat dan praktis,top cepat dan praktis,5,positif,positif,2026-05-26 11:56:26,2.127.0,id.dana,DANA Dompet Digital Indonesia
96d3baaf-1c8d-47dc-81cf-28b731f5cabc,Rico Rifiandi,ga d kasih dana cicil,ga d kasih dana cicil,1,negatif,netral,2026-05-26 11:53:36,2.126.0,id.dana,DANA Dompet Digital Indonesia
77024547-ed61-4acb-b790-c9e4dd54dfa4,Oray Welang,imN,imn,1,negatif,netral,2026-05-26 11:51:41,2.118.0,id.dana,DANA Dompet Digital Indonesia
ec6259af-20a5-41f5-b81a-a912bb249f30,RONY ANDISTA,sangat mempermudah dalam proses pembayaran apapun,sangat mempermudah dalam proses pembayaran apapun,5,positif,netral,2026-05-26 11:49:36,2.110.0,id.dana,DANA Dompet Digital Indonesia
386313ef-ceed-490c-8943-5dac56a78bf0,nocoffeenoidea,"Dana bikin ribet, sampai sekarang belum ngembaliin uang pelanggan",dana bikin ribet sampai sekarang belum ngembaliin uang pelanggan,1,negatif,negatif,2026-05-26 11:48:51,2.127.0,id.dana,DANA Dompet Digital Indonesia
c71b133e-d51d-4a43-a3fc-1a5b16b82dc3,Sarji 123,dana itu sangat membantu,dana itu sangat membantu,5,positif,positif,2026-05-26 11:42:59,2.117.1,id.dana,DANA Dompet Digital Indonesia
9766c5d8-d070-423c-b548-65f7eeac7511,Abcd Efg,uang saya yang ada di dana sering hilang hari ini saya kehilangan uang 85k padahal saya tidak melakukan transaksi apa²,uang saya yang ada di dana sering hilang hari ini saya kehilangan uang 85k padahal saya tidak melakukan transaksi apa,1,negatif,negatif,2026-05-26 11:40:26,2.126.0,id.dana,DANA Dompet Digital Indonesia
91658309-adb3-4ad4-8137-711b530a7637,pengkah Pukimak,the beast mantap?? TERBAIK!!!!,the beast mantap terbaik,5,positif,positif,2026-05-26 11:39:18,2.127.0,id.dana,DANA Dompet Digital Indonesia
07b52ab1-345c-4e72-b53b-ee6b5cc0a4b3,Moch Gandhi Karyadiansyah,cepat dan praktis,cepat dan praktis,5,positif,positif,2026-05-26 11:36:58,2.126.0,id.dana,DANA Dompet Digital Indonesia
61d18363-25b3-4388-a04d-76384adea3a2,Candra Wibowo,mohon bantuannya pemindahan no lama ke baru soalnya no lama mati pakai no baru gak bisa di premiumkan,mohon bantuannya pemindahan no lama ke baru soalnya no lama mati pakai no baru gak bisa di premiumkan,5,positif,netral,2026-05-26 11:35:10,2.126.0,id.dana,DANA Dompet Digital Indonesia
5cae9c55-2cb6-4af9-b0f2-2e463dfc3e8c,Bambang Bambang finartono,"pelayananya sangat baguss, makasih dana🙏",pelayananya sangat baguss makasih dana,5,positif,netral,2026-05-26 11:33:50,,id.dana,DANA Dompet Digital Indonesia
fbf692e9-f119-4b4e-84d4-417235b17c3d,Sri Widiya,cukup baik alhamdulillah selama pemakaian tidak ada kendala,cukup baik alhamdulillah selama pemakaian tidak ada kendala,4,positif,netral,2026-05-26 11:33:06,2.126.0,id.dana,DANA Dompet Digital Indonesia
16cae221-bafb-4754-8ae1-687cdf8eb6cd,Ikbal Pratama,untuk admin dana tolong jangan melakukan update terus menerus,untuk admin dana tolong jangan melakukan update terus menerus,1,negatif,netral,2026-05-26 11:32:46,2.126.0,id.dana,DANA Dompet Digital Indonesia
261345e4-5c80-47df-acb7-1c21eeaae109,Zamz,dana bisnis gak bisa di tarik,dana bisnis gak bisa di tarik,1,negatif,netral,2026-05-26 11:30:08,2.126.0,id.dana,DANA Dompet Digital Indonesia
8a9d9a8b-6fd5-454f-af27-4be77f1ab097,Elisa Bet,oke baik.butuh 100 juta bisa cairkah,oke baik butuh 100 juta bisa cairkah,5,positif,positif,2026-05-26 11:28:33,2.127.0,id.dana,DANA Dompet Digital Indonesia
3227015c-63ad-448c-8962-586667d683b0,Jihan Aulia,"senang pakai dana no ribet,gratis kirim berkali kali",senang pakai dana no ribet gratis kirim berkali kali,5,positif,negatif,2026-05-26 11:26:58,2.126.0,id.dana,DANA Dompet Digital Indonesia
934e7a20-1e37-4b36-b25d-e095de38c3bd,Pandri Aja,anjing tambah lelet ni,anjing tambah lelet ni,5,positif,netral,2026-05-26 11:25:34,2.127.0,id.dana,DANA Dompet Digital Indonesia
13a253d6-073e-4601-a6ec-8645524a3aa1,Hisam Ssm,bagus TPI rata rata bnyk yg judoll,bagus tpi rata rata bnyk yg judoll,3,netral,positif,2026-05-26 11:22:35,,id.dana,DANA Dompet Digital Indonesia
a8fb0075-cb05-49b4-9262-8ab5c5549127,Erus Rustiono,sangat rumit tapi enjoy,sangat rumit tapi enjoy,1,negatif,netral,2026-05-26 11:18:57,2.123.2,id.dana,DANA Dompet Digital Indonesia
aed6e2e0-3aca-4617-ad38-b1bb1a691a8a,Aditya Bagas Aprianto,mau top up dana sekarang dibatasin 499k. ribet.jadi banyak biaya admin,mau top up dana sekarang dibatasin 499k ribet jadi banyak biaya admin,3,netral,netral,2026-05-26 11:18:54,,id.dana,DANA Dompet Digital Indonesia
2cd5fe65-d031-4f43-8196-e9866d5033f5,Wati Kamal,mantapn,mantapn,5,positif,netral,2026-05-26 11:16:03,2.123.2,id.dana,DANA Dompet Digital Indonesia
43590610-2572-4365-a458-03e4b00298a7,Ramilis Ramilis,apk yg berguna,apk yg berguna,5,positif,netral,2026-05-26 11:08:27,,id.dana,DANA Dompet Digital Indonesia
961bdba8-1acf-4e9c-ac6b-1dbab726ca81,Hutapea 1998,gooooddd,gooooddd,5,positif,netral,2026-05-26 11:04:33,2.126.0,id.dana,DANA Dompet Digital Indonesia
14a5c168-60d2-44a7-a2e2-57539c827933,Iis Rofianti,lebih mudah dan praktis,lebih mudah dan praktis,5,positif,positif,2026-05-26 11:02:13,2.125.3,id.dana,DANA Dompet Digital Indonesia
139cc445-0247-42c0-b8f4-ce497cc676cf,Risky Setiawan,tolong di perbarui dan tolong di konfirmasi kan DANA cicil saya,tolong di perbarui dan tolong di konfirmasi kan dana cicil saya,5,positif,netral,2026-05-26 10:58:49,2.127.0,id.dana,DANA Dompet Digital Indonesia
24ab9929-4b82-4219-b37b-54eba5c7a847,Mulyadi Alif,senang,senang,5,positif,netral,2026-05-26 10:58:41,2.125.3,id.dana,DANA Dompet Digital Indonesia
f3127613-5f43-4862-a8b8-98f348861007,Auril Ardiansyah,"tidak recommended, merugikan pengguna",tidak recommended merugikan pengguna,1,negatif,netral,2026-05-26 10:57:22,,id.dana,DANA Dompet Digital Indonesia
c7f19909-f022-4c91-b11e-7e68fb35dee9,Dedi Setiawan,Siip lah pokonamah 👍👍,siip lah pokonamah,5,positif,netral,2026-05-26 10:54:26,2.127.0,id.dana,DANA Dompet Digital Indonesia
5d849d0d-92bf-4ab3-807b-d55512bf9a05,Moriz Sinurat,"aplikasi pln mobile bagus, mudah daftar naik daya sendiri",aplikasi pln mobile bagus mudah daftar naik daya sendiri,5,positif,positif,2026-05-26 10:48:01,2.126.0,id.dana,DANA Dompet Digital Indonesia
1a232ee3-fafd-4890-9f72-8ec583a912b4,Roni Saputra,sangat bagusss,sangat bagusss,5,positif,positif,2026-05-26 10:47:37,2.126.0,id.dana,DANA Dompet Digital Indonesia
872524a4-5470-4b32-bab0-aa94fbddde34,Crizz Republiex,memudahkan memyimpan uang dan bertransaksi,memudahkan memyimpan uang dan bertransaksi,5,positif,netral,2026-05-26 10:47:13,2.127.0,id.dana,DANA Dompet Digital Indonesia
d7b2d8f5-bd32-4088-9241-61ba408e74ba,Dina Nisa,mudah nyaman dn praktis,mudah nyaman dn praktis,5,positif,positif,2026-05-26 10:45:30,2.126.0,id.dana,DANA Dompet Digital Indonesia
8869cf6c-fc79-4aa7-871b-dea29e2b3cff,Zeevana Azka,mantap bosss,mantap bosss,5,positif,positif,2026-05-26 10:44:38,2.127.0,id.dana,DANA Dompet Digital Indonesia
ae1ef402-9160-48ad-b834-b38e46e281ee,Manyahmad 74,males banget saya pakai dana lagi uninstall,males banget saya pakai dana lagi uninstall,1,negatif,netral,2026-05-26 10:43:20,2.127.0,id.dana,DANA Dompet Digital Indonesia
9773c9a9-3741-436b-a86c-7e939419afc2,helena kowal,lbagus,lbagus,5,positif,netral,2026-05-26 10:34:26,2.126.0,id.dana,DANA Dompet Digital Indonesia
fc78e6bb-a4a3-4c1d-a935-1c06d2c587de,AbeTolle Wicaksana,mudah penggunaannya dan membantu banyak aktifitas keuangan. joss,mudah penggunaannya dan membantu banyak aktifitas keuangan joss,5,positif,positif,2026-05-26 10:29:14,,id.dana,DANA Dompet Digital Indonesia
cbf64a68-6695-47df-900c-5daec25f1354,Muhammad Andrianto,"apk sendiri, nyedot uang tanpa konfirmasi jangan download agar tidak rugi",apk sendiri nyedot uang tanpa konfirmasi jangan download agar tidak rugi,1,negatif,netral,2026-05-26 10:26:28,2.126.0,id.dana,DANA Dompet Digital Indonesia
5d7720c6-2115-4157-8092-01ff75655b67,Alen snanfi,saya ingin membuat thread tentang sebuah keluarga,saya ingin membuat thread tentang sebuah keluarga,5,positif,netral,2026-05-26 10:20:54,2.126.0,id.dana,DANA Dompet Digital Indonesia
93107ce7-f13a-49f1-a686-3d0a3fce603a,irvan maulana,"Parah, transfer ke gopay transaksi berhasil saldo terpotong namun tidak sampai ke tujuan,, dan saldo tidak balik lagi,, ini jelas bukan eror tapi aplikasi penipuan.",parah transfer ke gopay transaksi berhasil saldo terpotong namun tidak sampai ke tujuan dan saldo tidak balik lagi ini jelas bukan eror tapi aplikasi penipuan,1,negatif,negatif,2026-05-26 10:20:16,,id.dana,DANA Dompet Digital Indonesia
154553f8-4048-4037-b24b-26b46340614c,Takperlutau,apk dana dalam 3 akun tidak bisa masuk tidak ada privasi wajah dan lupa privasi sandi juga,apk dana dalam 3 akun tidak bisa masuk tidak ada privasi wajah dan lupa privasi sandi juga,3,netral,netral,2026-05-26 10:16:22,2.127.0,id.dana,DANA Dompet Digital Indonesia
b0c51f47-db9f-4e0a-94cd-6e7c435f3f0f,Benua Hitam17,ok lancar akses pengiriman transper,ok lancar akses pengiriman transper,5,positif,positif,2026-05-26 10:05:36,2.126.0,id.dana,DANA Dompet Digital Indonesia
0afe9624-9f32-4c44-a1c6-89e0531bacec,Evin Rini,tidak memiliki dana cicil,tidak memiliki dana cicil,5,positif,netral,2026-05-26 10:03:50,,id.dana,DANA Dompet Digital Indonesia
02e8f4bb-ad7f-455b-bd22-4aeee8865a73,Iwan Gunawan,iNDRAJAYA,indrajaya,5,positif,netral,2026-05-26 10:03:50,2.126.0,id.dana,DANA Dompet Digital Indonesia
a4366133-60a2-4e7d-ac10-4ef71b56f2be,Mutiara,Terbalik,terbalik,5,positif,netral,2026-05-26 09:59:22,2.126.0,id.dana,DANA Dompet Digital Indonesia
e087e6ba-3ca7-4303-9bfb-6df9f0f17bea,angell moshi,ini gimana cara nya ada yg kirim k dana tapi uang nya GK ada masuk biasa nya masuk,ini gimana cara nya ada yg kirim k dana tapi uang nya gk ada masuk biasa nya masuk,4,positif,netral,2026-05-26 09:58:13,2.127.0,id.dana,DANA Dompet Digital Indonesia
f62d55a2-b501-4833-9726-7d6db0ad33c9,Gugung Gurita,terima kasih sudah membantu,terima kasih sudah membantu,5,positif,positif,2026-05-26 09:54:12,2.126.0,id.dana,DANA Dompet Digital Indonesia
909b78b5-0e93-4c2f-9f8f-351a577656a2,NGAWUR CHANEL Dzakir,"Aplikasi Dana susah , padahal sering transaksi , tp ajuin paylater gagal mulu jadi MLS pkek Dana",aplikasi dana susah padahal sering transaksi tp ajuin paylater gagal mulu jadi mls pkek dana,2,negatif,negatif,2026-05-26 09:53:14,2.127.0,id.dana,DANA Dompet Digital Indonesia
01579c30-c79a-474f-9275-a161bb1e9cf7,Sigit Son,dari tgl 15 sampai sekarang dana saya gk bisa buat transaksi apa2 emang pihak dana gk profesional sama sekali,dari tgl 15 sampai sekarang dana saya gk bisa buat transaksi apa2 emang pihak dana gk profesional sama sekali,1,negatif,netral,2026-05-26 09:49:00,2.127.0,id.dana,DANA Dompet Digital Indonesia
038717f5-1c94-45e8-9473-3826a1e89dd7,Erik Erik,1000% aman,1000 aman,5,positif,positif,2026-05-26 09:35:06,2.126.0,id.dana,DANA Dompet Digital Indonesia
816ead02-6de3-4b1a-8ba9-2a8a4fc79c10,AMONG KHOU,mengapa tidak bisa masuk kedana tak macam dulu lagi,mengapa tidak bisa masuk kedana tak macam dulu lagi,2,negatif,netral,2026-05-26 09:33:19,2.127.0,id.dana,DANA Dompet Digital Indonesia
e02ac1b0-94da-445a-b6ad-5a0985d09ec8,Mega Wati,we kasi bintag 5 karna sagat membantu..layanan nya cepat tk bikin ribet.ayo moga dana cicil nya bisa cepet di pakay,we kasi bintag 5 karna sagat membantu layanan nya cepat tk bikin ribet ayo moga dana cicil nya bisa cepet di pakay,5,positif,positif,2026-05-26 09:29:33,2.126.0,id.dana,DANA Dompet Digital Indonesia
47217b41-d3fa-45dd-9ad1-fe09b85f3321,ahyar miftahudin,tolong aktifkan dana instan,tolong aktifkan dana instan,5,positif,netral,2026-05-26 09:29:24,2.127.0,id.dana,DANA Dompet Digital Indonesia
859e9ed1-55c3-43db-aba3-5b96a1afcb96,Nayla Putri,Saya kecewa dengan aplikasi ini karena saldo saya hilang . katanya keamanan di proritaskan nyatanya ko bisa di bajak saya sangat kecwa tolong di perbaikki lagi buka cuma sakali tapi udah sering saldo saya mengurang trus .,saya kecewa dengan aplikasi ini karena saldo saya hilang katanya keamanan di proritaskan nyatanya ko bisa di bajak saya sangat kecwa tolong di perbaikki lagi buka cuma sakali tapi udah sering saldo saya mengurang trus,1,negatif,negatif,2026-05-26 09:25:13,2.127.0,id.dana,DANA Dompet Digital Indonesia
dc99c8ca-3df1-4a97-938a-7e226533cde2,defgan randika,pake dana udah 3 tahun lebih dan transaksi perbulan jutaan tapi tetap muncul dana cicil ya,pake dana udah 3 tahun lebih dan transaksi perbulan jutaan tapi tetap muncul dana cicil ya,2,negatif,netral,2026-05-26 09:20:35,2.127.0,id.dana,DANA Dompet Digital Indonesia
